0,0,62,4.912,5.342,7.703,8.514
0,0,62.1,4.93,5.362,7.732,8.547
0,0,62.2,4.949,5.383,7.762,8.579
0,0,62.3,4.968,5.403,7.791,8.611
0,0,62.4,4.987,5.423,7.82,8.643
0,0,62.5,5.005,5.444,7.849,8.675
0,0,62.6,5.024,5.464,7.878,8.707
0,0,62.7,5.042,5.484,7.907,8.739
0,0,62.8,5.061,5.504,7.936,8.771
0,0,62.9,5.079,5.524,7.964,8.803
0,0,63,5.098,5.544,7.993,8.834
0,0,63.1,5.116,5.564,8.022,8.866
0,0,63.2,5.134,5.584,8.05,8.898
0,0,63.3,5.153,5.604,8.079,8.929
0,0,63.4,5.171,5.624,8.107,8.96
0,0,63.5,5.189,5.644,8.136,8.992
0,0,63.6,5.207,5.663,8.164,9.023
0,0,63.7,5.225,5.683,8.192,9.054
0,0,63.8,5.244,5.703,8.221,9.085
0,0,63.9,5.262,5.722,8.249,9.117
0,0,64,5.28,5.742,8.277,9.148
0,0,64.1,5.298,5.762,8.305,9.178
0,0,64.2,5.316,5.781,8.333,9.21
0,0,64.3,5.334,5.801,8.361,9.24
0,0,64.4,5.352,5.82,8.389,9.271
0,0,64.5,5.37,5.84,8.417,9.302
0,0,64.6,5.388,5.859,8.444,9.332
0,0,64.7,5.406,5.879,8.472,9.363
0,0,64.8,5.424,5.898,8.5,9.393
0,0,64.9,5.441,5.917,8.527,9.424
0,0,65,5.459,5.937,8.555,9.454
0,0,65.1,5.477,5.956,8.582,9.484
0,0,65.2,5.495,5.975,8.61,9.514
0,0,65.3,5.512,5.994,8.637,9.545
0,0,65.4,5.53,6.014,8.665,9.575
0,0,65.5,5.547,6.033,8.692,9.605
0,0,65.6,5.565,6.052,8.719,9.635
0,0,65.7,5.583,6.071,8.746,9.664
0,0,65.8,5.6,6.09,8.773,9.694
0,0,65.9,5.618,6.109,8.8,9.724
0,0,66,5.635,6.128,8.827,9.753
0,0,66.1,5.652,6.146,8.854,9.783
0,0,66.2,5.67,6.165,8.881,9.813
0,0,66.3,5.687,6.184,8.907,9.842
0,0,66.4,5.704,6.203,8.934,9.871
0,0,66.5,5.721,6.221,8.96,9.901
0,0,66.6,5.739,6.24,8.987,9.93
0,0,66.7,5.756,6.259,9.013,9.959
0,0,66.8,5.773,6.277,9.04,9.988
0,0,66.9,5.79,6.296,9.066,10.017
0,0,67,5.807,6.314,9.092,10.046
0,0,67.1,5.824,6.333,9.118,10.074
0,0,67.2,5.841,6.351,9.144,10.103
0,0,67.3,5.858,6.369,9.171,10.132
0,0,67.4,5.875,6.388,9.196,10.16
0,0,67.5,5.892,6.406,9.222,10.189
0,0,67.6,5.908,6.424,9.248,10.217
0,0,67.7,5.925,6.442,9.274,10.246
0,0,67.8,5.942,6.46,9.3,10.274
0,0,67.9,5.959,6.479,9.325,10.302
0,0,68,5.975,6.497,9.351,10.33
0,0,68.1,5.992,6.515,9.376,10.358
0,0,68.2,6.009,6.533,9.402,10.386
0,0,68.3,6.025,6.55,9.427,10.414
0,0,68.4,6.042,6.568,9.453,10.442
0,0,68.5,6.058,6.586,9.478,10.47
